"iso","country","age","sex","mys","adj_factor","qamys","diff","qamys_old","diff_old_new"
840,"USA",25,1,12.87,1.00053670765795,12.8769074275578,-0.00690742755778828,13.19074105,-0.313833622442212
124,"Canada",25,2,13.71,1.01165837304218,13.8698362944083,-0.159836294408288,14.46060042,-0.590764125591711
152,"Chile",25,2,12.02,0.866671559458495,10.4173921446911,1.60260785530888,10.20759655,0.209795594691116
170,"Colombia",25,2,9.93,0.762445928730264,7.57108807229153,2.35891192770847,8.816800334,-1.24571226170847
196,"Cyprus",25,2,14.2,0.997594383524905,14.1658402460536,0.0341597539463514,14.65854714,-0.492706893946352
203,"Czechia",25,2,14.3,1.03793076357018,14.8424099190536,-0.542409919053613,14.99235507,-0.149945150946387
208,"Denmark",25,2,13.07,1.028858399286,13.4471792786681,-0.377179278668073,13.6195631,-0.172383821331927
218,"Ecuador",25,2,10.52,0.795925039982053,8.3731314206112,2.1468685793888,7.929553552,0.443577868611202
233,"Estonia",25,2,13.56,1.04508884108735,14.1714046851444,-0.61140468514442,14.50406227,-0.33265758485558
246,"Finland",25,2,13.23,1.1281502881049,14.9254283116279,-1.69542831162789,15.13540488,-0.209976568372108
250,"France",25,2,13.25,1.0281191342893,13.6225785293333,-0.37257852933328,13.64372501,-0.0211464806667205
268,"Georgia",25,2,13.19,0.860350540928138,11.3480236348421,1.84197636515787,12.01067636,-0.662652725157866
276,"Germany",25,2,14.16,1.03706955335639,14.6849048755265,-0.524904875526504,14.90448158,-0.219576704473496
288,"Ghana",25,2,7.52,0.271535551901161,2.04194735029673,5.47805264970327,3.11914475,-1.07719739970327
300,"Greece",25,2,13.02,0.911857317237019,11.872382270426,1.14761772957401,12.11466013,-0.242277859574008
348,"Hungary",25,2,13.3,1.00428831367675,13.3570345719008,-0.0570345719007932,13.56301289,-0.205978318099206
372,"Ireland",25,2,14.77,0.967707299095385,14.2930368076388,0.476963192361167,14.9136423,-0.620605492361166
376,"Israel",25,2,12.84,0.953225167343607,12.2394111486919,0.600588851308093,12.77910633,-0.539695181308092
380,"Italy",25,2,13.6,0.990051994107585,13.4647071198632,0.135292880136847,13.3011904,0.163516719863154
392,"Japan",25,2,14.59,1.09524866908318,15.9796780819236,-1.38967808192356,16.59513123,-0.615453148076435
398,"Kazakhstan",25,2,12.35,0.892381192011666,11.0209077213441,1.32909227865593,11.15344422,-0.132536498655929
40,"Austria",25,2,12.74,1.03981860862644,13.2472890739008,-0.507289073900822,13.23394582,0.0133432539008211
404,"Kenya",25,2,8.7,0.563176613077504,4.89963653377429,3.80036346622571,5.314744388,-0.415107854225715
410,"South Korea",25,2,14.07,1.01697275449391,14.3088066557293,-0.23880665572932,15.08168307,-0.77287641427068
440,"Lithuania",25,2,13.85,0.995139428158375,13.7826810799935,0.0673189200065085,14.30285348,-0.520172400006508
484,"Mexico",25,2,10.41,0.925865250910181,9.63825726197499,0.771742738025015,8.882128184,0.756129077974984
51,"Armenia",25,2,11.37,0.924109426255918,10.5071241765298,0.862875823470212,10.69829446,-0.191170283470212
528,"Netherlands",25,2,13.47,1.1008940758416,14.8290432015863,-1.35904320158635,14.83921206,-0.0101688584136514
554,"New Zealand",25,2,14.06,1.02559265521035,14.4198327322576,-0.359832732257578,14.70346791,-0.283635177742422
56,"Belgium",25,2,12.37,1.0258065118907,12.689226552088,-0.319226552087978,13.26992087,-0.580694317912023
578,"Norway",25,2,14.31,1.06794622396396,15.2823104649243,-0.972310464924266,15.45799753,-0.175687065075733
604,"Peru",25,2,11.06,0.798396415662982,8.83026435723258,2.22973564276742,8.53487038,0.295393977232582
616,"Poland",25,2,14.06,1.00778934007756,14.1695181214905,-0.109518121490499,14.69208071,-0.522562588509501
643,"Russia",25,2,13.11,0.960026446292106,12.5859467108895,0.524053289110494,13.45468057,-0.868733859110495
68,"Bolivia",25,2,10.73,0.592302323465639,6.35540393078631,4.37459606921369,8.19632371,-1.84091977921369
702,"Singapore",25,2,13.31,0.980293257671154,13.0477032596031,0.262296740396943,13.87357446,-0.825871200396943
703,"Slovakia",25,2,14.62,1.03281966086928,15.0998234419089,-0.479823441908875,15.05874042,0.0410830219088751
704,"Viet Nam",25,2,9.01,0.952917995419925,8.58579113873353,0.424208861266473,8.286705544,0.299085594733526
705,"Slovenia",25,2,14.03,0.996595436642653,13.9822339760964,0.0477660239035842,14.15559918,-0.173365203903584
724,"Spain",25,2,13.01,0.978923111445058,12.7357896799002,0.274210320099799,12.53688565,0.1989040299002
752,"Sweden",25,2,13.38,1.06733384889832,14.2809268982595,-0.90092689825954,14.53072272,-0.249795821740459
792,"Turkey",25,2,10.72,0.930132427133256,9.9710196188685,0.748980381131501,9.310406244,0.6606133748685
804,"Ukraine",25,2,12.06,1.01619521082684,12.2553142425717,-0.195314242571733,12.23606703,0.0192472125717345
826,"United Kingdom",25,2,13.93,1.03005860033527,14.3487163026703,-0.41871630267029,14.24803499,0.100681312670289
840,"USA",25,2,13.31,0.987903122666401,13.1489905626898,0.161009437310204,13.60310003,-0.454109467310204
124,"Canada",30,1,13.63,1.00286398519424,13.6690361181975,-0.0390361181974939,14.40343379,-0.734397671802505
152,"Chile",30,1,11.93,0.891237908216751,10.6324682450258,1.29753175497416,10.79641348,-0.163945234974156
170,"Colombia",30,1,8.99,0.683322355391339,6.14306797496814,2.84693202503186,7.999366945,-1.85629897003186
196,"Cyprus",30,1,13.47,0.988069489277997,13.3092960205746,0.160703979425374,13.61546962,-0.306173599425374
203,"Czechia",30,1,13.86,1.06818681897922,14.805069311052,-0.945069311052,14.80298338,0.00208593105199917
208,"Denmark",30,1,12.82,1.01721607783654,13.0407101178644,-0.220710117864391,13.3384324,-0.297722282135609
218,"Ecuador",30,1,9.72,0.809514814607833,7.86848399798814,1.85151600201186,7.344720293,0.523763704988136
233,"Estonia",30,1,12.91,1.04370894235202,13.4742824457646,-0.564282445764622,13.62579453,-0.151512084235378
246,"Finland",30,1,13.17,1.09632874171604,14.4386495284003,-1.26864952840031,14.80028014,-0.361630611599686
250,"France",30,1,12.76,1.02469044673443,13.0750501003313,-0.315050100331302,13.05467608,0.0203740203313014
268,"Georgia",30,1,12.42,0.849870479556076,10.5553913560865,1.86460864391353,11.01642955,-0.461038193913533
276,"Germany",30,1,14.01,1.01720742961344,14.2510760888843,-0.24107608888434,14.49902035,-0.247944261115661
288,"Ghana",30,1,8.72,0.404858990976817,3.53037040131784,5.18962959868216,4.686183024,-1.15581262268216
300,"Greece",30,1,12.23,0.937086049232279,11.4605623821108,0.769437617889231,11.49899492,-0.0384325378892303
348,"Hungary",30,1,12.75,0.999389096447276,12.7422109797028,0.00778902029723305,12.90142745,-0.159216470297233
372,"Ireland",30,1,14.36,0.992958713564108,14.2588871267806,0.101112873219408,14.7998998,-0.541012673219409
376,"Israel",30,1,11.87,1.00451065127521,11.9235414306367,-0.0535414306367201,11.9638015,-0.0402600693632813
380,"Italy",30,1,12.66,1.01558934332939,12.8573610865501,-0.19736108655006,12.23903433,0.61832675655006
392,"Japan",30,1,14.2,1.10508835063437,15.6922545790081,-1.49225457900811,16.39026995,-0.698015370991888
398,"Kazakhstan",30,1,11.86,0.918590307972078,10.8944810525488,0.965518947451161,10.96917908,-0.0746980274511611
40,"Austria",30,1,12.63,1.02497063217134,12.945379084324,-0.315379084324006,13.09665245,-0.151273365675994
404,"Kenya",30,1,8.94,0.583549672549731,5.21693407259459,3.72306592740541,5.826878831,-0.609944758405407
410,"South Korea",30,1,13.95,1.01310330117401,14.1327910513774,-0.182791051377428,14.9063606,-0.773569548622572
440,"Lithuania",30,1,13.24,0.976532022139801,12.929283973131,0.310716026869031,13.24971649,-0.320432516869031
484,"Mexico",30,1,9.92,0.915574764127861,9.08250166014838,0.837498339851622,8.390823146,0.691678514148377
51,"Armenia",30,1,11.05,0.918109955736509,10.1451150108884,0.904884989111579,10.30559189,-0.160476879111579
528,"Netherlands",30,1,13.09,1.11304390859056,14.5697447634504,-1.47974476345041,14.64230956,-0.0725647965495906
554,"New Zealand",30,1,13.97,1.04038317409831,14.5341529421534,-0.564152942153358,15.0533013,-0.519148357846641
56,"Belgium",30,1,12.78,1.05828453818344,13.5248763979843,-0.744876397984319,13.81089631,-0.286019912015682
578,"Norway",30,1,13.67,1.06893276379754,14.6123108811124,-0.942310881112407,14.80670655,-0.194395668887593
604,"Peru",30,1,10.99,0.778262949488645,8.55310981488021,2.43689018511979,8.213750116,0.339359698880214
616,"Poland",30,1,13.47,0.978747726558876,13.1837318767481,0.286268123251947,13.47238061,-0.288648733251947
643,"Russia",30,1,11.79,0.929409880031081,10.9577424855664,0.832257514433559,11.61954652,-0.66180403443356
68,"Bolivia",30,1,10.57,0.659039131437612,6.96604361929556,3.60395638070444,8.313087645,-1.34704402570444
702,"Singapore",30,1,13.31,0.97462842882676,12.9723043876842,0.337695612315825,14.02720904,-1.05490465231582
703,"Slovakia",30,1,14.14,1.04104965256403,14.7204420872555,-0.580442087255454,14.55057692,0.169865167255455
704,"Viet Nam",30,1,8.31,0.953143883758506,7.92062567403319,0.389374325966811,7.778684012,0.141941662033189
705,"Slovenia",30,1,12.51,0.991363949648552,12.4019630101034,0.108036989896611,12.27012605,0.131836960103389
724,"Spain",30,1,11.95,1.00310115842139,11.9870588431356,-0.0370588431355827,11.64496471,0.342094133135582
752,"Sweden",30,1,12.95,1.04578243702784,13.5428825595106,-0.592882559510564,14.14131343,-0.598430870489437
792,"Turkey",30,1,10.45,0.945155256545026,9.87687243089552,0.573127569104477,9.244729976,0.632142454895522
804,"Ukraine",30,1,10.94,0.959256714632484,10.4942684580794,0.44573154192063,11.06041095,-0.56614249192063
826,"United Kingdom",30,1,13.75,1.03610148873052,14.2463954700446,-0.496395470044583,14.50828261,-0.261887139955418
840,"USA",30,1,12.91,0.975976512658104,12.5998567784161,0.310143221583878,12.91707675,-0.317219971583878
124,"Canada",30,2,13.86,0.993343992918868,13.7677477418555,0.0922522581444944,14.62452857,-0.856780828144496
152,"Chile",30,2,12.16,0.851016927727093,10.3483658411614,1.81163415883855,10.36999417,-0.0216283288385508
170,"Colombia",30,2,9.59,0.71573092666569,6.86385958672397,2.72614041327603,8.695477298,-1.83161771127603
196,"Cyprus",30,2,14.05,0.989548352711383,13.9031543555949,0.146845644405063,14.39677064,-0.493616284405062
203,"Czechia",30,2,14.37,1.0612615229452,15.2503280847225,-0.880328084722526,15.45876028,-0.208432195277474
208,"Denmark",30,2,13.49,1.01375679262205,13.6755791324715,-0.185579132471492,14.11247713,-0.436897997528508
218,"Ecuador",30,2,10.07,0.789588573138438,7.95115693150407,2.11884306849593,7.425971481,0.525185450504075
233,"Estonia",30,2,14.06,1.02229450695504,14.3734607677879,-0.313460767787889,14.87170925,-0.49824848221211
246,"Finland",30,2,13.9,1.12972844240351,15.7032253494087,-1.80322534940874,16.46913058,-0.76590523059126
250,"France",30,2,13.27,1.02381957700546,13.5860857868624,-0.316085786862422,13.63954801,-0.0534622231375792
268,"Georgia",30,2,12.79,0.867582941573498,11.096385822725,1.69361417727495,11.59859771,-0.502211887274955
276,"Germany",30,2,14.18,1.01971204532046,14.4595168026441,-0.279516802644103,14.6166307,-0.157113897355897
288,"Ghana",30,2,7.06,0.309618337819484,2.18590546500556,4.87409453499444,2.76205869,-0.576153224994443
300,"Greece",30,2,12.96,0.960844114066152,12.4525397182973,0.50746028170267,12.75929732,-0.306757601702669
348,"Hungary",30,2,13.3,0.997723392085552,13.2697211147378,0.0302788852621578,13.73282567,-0.463104555262158
372,"Ireland",30,2,14.7,0.982131348548597,14.4373308236644,0.262669176335631,15.07212496,-0.634794136335632
376,"Israel",30,2,12.7,0.928113969796641,11.7870474164173,0.912952583582662,12.5421275,-0.755080083582662
380,"Italy",30,2,13.55,0.957114620599439,12.9689031091224,0.5810968908776,12.78983207,0.179071039122402
392,"Japan",30,2,14.55,1.09507539666277,15.9333470214432,-1.38334702144324,16.68410869,-0.750761668556761
398,"Kazakhstan",30,2,12.31,0.918422277119717,11.3057782313437,1.00422176865628,11.5735288,-0.267750568656277
40,"Austria",30,2,12.68,1.01397945587081,12.8572595004418,-0.177259500441846,12.92255921,-0.065299709558154
404,"Kenya",30,2,8.37,0.530939242619505,4.44396146072525,3.92603853927475,4.872478836,-0.428517375274747
410,"South Korea",30,2,14.02,1.01379129190717,14.2133539125385,-0.19335391253847,14.97097067,-0.75761675746153
440,"Lithuania",30,2,13.93,0.97516409822419,13.584035888263,0.345964111737032,14.21359937,-0.629563481737033
484,"Mexico",30,2,9.97,0.92796066811034,9.25176786106009,0.718232138939907,8.508687254,0.743080607060094
51,"Armenia",30,2,11.25,0.935170369075401,10.5206666520983,0.729333347901738,10.91165895,-0.390992297901738
528,"Netherlands",30,2,13.43,1.08129163382249,14.5217466422361,-1.09174664223609,14.65621395,-0.134467307763911
554,"New Zealand",30,2,14.11,1.01539007478816,14.327153955261,-0.217153955260958,14.8799067,-0.552752744739042
56,"Belgium",30,2,12.49,1.03291145712712,12.9010640995177,-0.411064099517739,13.36790726,-0.466843160482261
578,"Norway",30,2,14.38,1.02750894306616,14.7755786012913,-0.395578601291323,15.32109715,-0.545518548708676
604,"Peru",30,2,10.8,0.770268461073437,8.31889937959312,2.48110062040688,7.683812194,0.635087185593123
616,"Poland",30,2,14.26,0.990611198648886,14.1261156927331,0.133884307266884,14.68793584,-0.561820147266884
643,"Russia",30,2,12.64,0.981232016054609,12.4027726829303,0.23722731706974,12.95338311,-0.55061042706974
68,"Bolivia",30,2,10.29,0.626585107245277,6.4475607535539,3.8424392464461,7.716286525,-1.2687257714461
702,"Singapore",30,2,13.29,0.966668500397483,12.8470243702825,0.442975629717457,13.51897284,-0.671948469717458
703,"Slovakia",30,2,14.72,1.0478179216749,15.4238798070545,-0.703879807054493,15.30928239,0.114597417054494
704,"Viet Nam",30,2,8.28,0.965380924173288,7.99335405215482,0.286645947845178,7.473537541,0.519816511154821
705,"Slovenia",30,2,13.31,0.980932650790899,13.0562135820269,0.253786417973137,13.44558369,-0.389370107973136
724,"Spain",30,2,12.87,0.974782785220772,12.5454544457913,0.324545554208667,12.56279216,-0.0173377142086686
752,"Sweden",30,2,13.54,1.02461953080832,13.8733484471447,-0.333348447144669,14.09011598,-0.216767532855332
792,"Turkey",30,2,9.44,0.942190011515019,8.89427370870177,0.545726291298225,7.889642698,1.00463101070177
804,"Ukraine",30,2,11.32,0.996505475292976,11.2804419803165,0.0395580196835112,11.61626242,-0.335820439683511
826,"United Kingdom",30,2,14.04,1.02915963648215,14.4494012962094,-0.409401296209353,14.64129608,-0.191894783790648
840,"USA",30,2,13.35,0.996370907704578,13.3015516178561,0.0484483821438868,13.66506816,-0.363516542143888
124,"Canada",35,1,13.42,0.988544531399941,13.2662676113872,0.153732388612797,14.15386025,-0.887592638612796
152,"Chile",35,1,11.7,0.866396019127076,10.1368334237868,1.56316657621321,9.944516719,0.192316704786792
170,"Colombia",35,1,8.59,0.669118725790357,5.74772985453917,2.84227014546083,7.815264038,-2.06753418346083
196,"Cyprus",35,1,13.24,0.981091737274368,12.9896546015126,0.250345398487363,13.23338174,-0.243727138487364
203,"Czechia",35,1,13.02,1.03339604992531,13.4548165700275,-0.434816570027484,13.47093508,-0.0161185099725163
208,"Denmark",35,1,12.71,1.0435930635741,13.2640678380268,-0.554067838026763,13.40079514,-0.136727301973236
218,"Ecuador",35,1,9.25,0.807434125065953,7.46876565686007,1.78123434313993,6.593702627,0.875063029860068
233,"Estonia",35,1,12.69,1.01671189225774,12.9020739127507,-0.212073912750668,13.10504999,-0.202976077249332
246,"Finland",35,1,13.04,1.08967908890619,14.2094153193367,-1.16941531933669,14.61621198,-0.406796660663307
250,"France",35,1,12.62,0.996017853347631,12.5697453092471,0.0502546907529009,12.71004008,-0.140294770752902
268,"Georgia",35,1,12.51,0.827729172627423,10.3548919495691,2.15510805043094,10.94636093,-0.591468980430937
276,"Germany",35,1,14,1.00081103765037,14.0113545271052,-0.01135452710521,14.31105999,-0.29970546289479
288,"Ghana",35,1,8.5,0.319058837079527,2.71200011517598,5.78799988482402,3.991119211,-1.27911909582402
300,"Greece",35,1,11.96,0.937866258895153,11.216880456386,0.743119543613972,11.22265832,-0.00577786361397159
348,"Hungary",35,1,12.59,0.982610510298831,12.3710663246623,0.218933675337716,12.46379073,-0.0927244053377159
372,"Ireland",35,1,13.06,0.98972565834348,12.9258170979658,0.134182902034153,13.33855811,-0.412741012034152
376,"Israel",35,1,11.52,0.965282267063282,11.120051716569,0.399948283430986,11.32937494,-0.209323223430985
380,"Italy",35,1,12.27,0.991944530827684,12.1711593932557,0.0988406067443233,11.46852742,0.702631973255677
392,"Japan",35,1,13.97,1.09572077218592,15.3072191874372,-1.33721918743725,15.98221539,-0.674996202562751
398,"Kazakhstan",35,1,10.89,0.929585454866431,10.1231856034954,0.76681439650457,10.22023889,-0.0970532865045683
40,"Austria",35,1,12.71,1.02290394692866,13.0011091654633,-0.29110916546329,13.22603698,-0.224927814536709
404,"Kenya",35,1,8.49,0.361670425906099,3.07058191594278,5.41941808405722,5.645950273,-2.57536835705722
410,"South Korea",35,1,13.82,1.00052422963128,13.8272448535043,-0.00724485350431969,14.68226816,-0.85502330649568
440,"Lithuania",35,1,12.96,0.957137903135741,12.4045072246392,0.555492775360801,12.52076101,-0.116253785360799
484,"Mexico",35,1,9.45,0.916894323693616,8.66465135890467,0.785348641095332,7.848240399,0.816410959904667
51,"Armenia",35,1,10.94,0.925148465180454,10.1211242090742,0.818875790925837,10.41263857,-0.291514360925838
528,"Netherlands",35,1,12.92,1.09884227875057,14.1970422414574,-1.27704224145741,14.35050779,-0.153465548542586
554,"New Zealand",35,1,13.79,1.0246959926919,14.1305577392214,-0.340557739221351,14.63966386,-0.50910612077865
56,"Belgium",35,1,12.67,1.02388902668113,12.9726739680499,-0.30267396804987,13.4835251,-0.51085113195013
578,"Norway",35,1,13.28,1.05463092755916,14.0054987179857,-0.725498717985651,14.39452746,-0.38902874201435
604,"Peru",35,1,10.71,0.773532611309178,8.28453426712129,2.42546573287871,7.86187591,0.422658357121295
616,"Poland",35,1,13.25,0.985674406536858,13.0601858866134,0.189814113386635,13.18837811,-0.128192223386636
643,"Russia",35,1,9.66,1.13776650340172,10.9908244228606,-1.33082442286062,9.731069387,1.25975503586062
68,"Bolivia",35,1,10.16,0.679574330729642,6.90447520021316,3.25552479978684,8.307371043,-1.40289584278684
702,"Singapore",35,1,13.41,0.934998682976998,12.5383323387215,0.87166766127846,13.54344767,-1.00511533127846
703,"Slovakia",35,1,13.31,1.04324691802243,13.8856164788786,-0.57561647887858,13.91353771,-0.0279212311214199
704,"Viet Nam",35,1,7.74,0.93191767130531,7.2130427759031,0.526957224096901,6.670561225,0.542481550903099
705,"Slovenia",35,1,12.27,0.976134193717359,11.977166556912,0.292833443088011,12.02330948,-0.046142923088011
724,"Spain",35,1,11.49,1.00998286839454,11.6047031578532,-0.114703157853228,11.35565532,0.249047837853228
752,"Sweden",35,1,13.03,1.05603779458008,13.7601724633784,-0.73017246337845,14.12161452,-0.36144205662155
792,"Turkey",35,1,10.02,0.922834084759275,9.24679752928794,0.773202470712063,8.641360375,0.605437154287937
804,"Ukraine",35,1,10.67,0.999345901552874,10.6630207695692,0.0069792304308347,9.722899921,0.940120848569165
826,"United Kingdom",35,1,13.57,1.04011342666507,14.114339199845,-0.544339199844977,14.25120969,-0.136870490155022
840,"USA",35,1,12.73,0.995819144042123,12.6767777036562,0.0532222963437796,13.1147485,-0.437970796343778
124,"Canada",35,2,13.82,0.99244540119223,13.7155954444766,0.104404555523377,14.67025899,-0.954663545523378
152,"Chile",35,2,11.9,0.825669547149623,9.82546761108051,2.07453238891949,9.832125631,-0.00665801991948811
170,"Colombia",35,2,9.15,0.706783612263163,6.46707005220794,2.68292994779206,8.09080508,-1.62373502779206
196,"Cyprus",35,2,13.77,0.9806528356678,13.5035895471456,0.2664104528544,13.95120695,-0.4476174028544
203,"Czechia",35,2,13.37,1.03234982457845,13.8025171546139,-0.432517154613913,13.92322811,-0.120710955386087
208,"Denmark",35,2,13.31,1.04014319601487,13.8443059389579,-0.534305938957919,14.22177555,-0.377469611042081
218,"Ecuador",35,2,9.53,0.784874681023546,7.4798557101544,2.0501442898456,6.963285303,0.516570407154397
233,"Estonia",35,2,14.17,1.01269093741575,14.3498305831812,-0.17983058318123,14.94236189,-0.592531306818771
246,"Finland",35,2,13.81,1.1011313466726,15.2066238975487,-1.39662389754866,15.99806954,-0.791445642451338
250,"France",35,2,12.9,1.01148628442955,13.0481730691412,-0.148173069141178,13.21964962,-0.171476550858822
268,"Georgia",35,2,12.93,0.881121452625281,11.3929003824449,1.53709961755512,12.23744425,-0.844543867555116
276,"Germany",35,2,13.96,1.01402018134052,14.1557217315136,-0.195721731513595,14.30117556,-0.145453828486405
288,"Ghana",35,2,6.34,0.344303334696111,2.18288314197335,4.15711685802665,2.319546543,-0.136663401026654
300,"Greece",35,2,12.69,0.954551659180824,12.1132605550047,0.576739444995349,12.32846761,-0.21520705499535
348,"Hungary",35,2,13.13,0.99603850526771,13.077985574165,0.0520144258349635,13.4632742,-0.385288625834963
372,"Ireland",35,2,13.6,0.981003468012156,13.3416471649653,0.258352835034684,13.84566874,-0.504021575034685
376,"Israel",35,2,12.36,0.930210028961903,11.4973959579691,0.862604042030876,12.0018074,-0.504411442030877
380,"Italy",35,2,13.18,0.986444908186118,13.001343889893,0.178656110106971,12.61854602,0.382797869893029
392,"Japan",35,2,14.34,1.10316275334502,15.8193538829675,-1.47935388296754,16.63151872,-0.81216483703246
398,"Kazakhstan",35,2,11.33,0.920371633344601,10.4278106057943,0.902189394205671,10.79862687,-0.37081626420567
40,"Austria",35,2,12.45,1.03771137982974,12.9195066788803,-0.469506678880265,12.98253837,-0.0630316911197362
404,"Kenya",35,2,7.71,0.668630572639448,5.15514171505014,2.55485828494986,4.550985858,0.604155857050144
410,"South Korea",35,2,13.79,1.01589616417763,14.0092081040095,-0.219208104009466,14.71280709,-0.703598985990535
440,"Lithuania",35,2,13.83,0.991989927801433,13.7192207014938,0.110779298506188,14.12312831,-0.403907608506188
484,"Mexico",35,2,9.36,0.928397567146068,8.6898012284872,0.670198771512803,7.808716693,0.881084535487196
51,"Armenia",35,2,11.13,0.950341250938954,10.5772981229506,0.552701877049442,10.97392635,-0.39662822704944
528,"Netherlands",35,2,13.05,1.09576318780694,14.2997096008806,-1.24970960088061,14.42397626,-0.124266659119387
554,"New Zealand",35,2,14.08,1.06587325528704,15.0074954344415,-0.92749543444153,15.5868545,-0.579359065558469
56,"Belgium",35,2,12.36,1.0206860972095,12.6156801615094,-0.2556801615094,12.96189604,-0.3462158784906
578,"Norway",35,2,13.9,1.03726797527495,14.4180248563219,-0.518024856321865,14.89466764,-0.476642783678134
604,"Peru",35,2,10.38,0.78585329066305,8.15715715708246,2.22284284291755,7.482149296,0.675007861082455
616,"Poland",35,2,14.25,0.991765234553981,14.1326545923942,0.117345407605773,14.58159772,-0.448943127605773
643,"Russia",35,2,9.78,1.24619293126401,12.187766867762,-2.40776686776199,10.33041784,1.85734902776199
68,"Bolivia",35,2,9.59,0.637332190587838,6.11201570773737,3.47798429226263,6.656231972,-0.544216264262631
702,"Singapore",35,2,13.25,0.941901764654336,12.48019838167,0.76980161833005,13.20492342,-0.72472503833005
703,"Slovakia",35,2,13.87,1.05926261518999,14.6919724726852,-0.821972472685152,14.7725211,-0.0805486273148492
704,"Viet Nam",35,2,7.56,1.00240045987139,7.57814747662772,-0.0181474766277203,7.113530738,0.46461673862772
705,"Slovenia",35,2,12.85,0.980569876093289,12.6003229077988,0.249677092201241,12.74083969,-0.140516782201241
724,"Spain",35,2,12.52,0.981520893325114,12.2886415844304,0.231358415569577,12.21432192,0.0743196644304227
752,"Sweden",35,2,13.6,1.0519908600377,14.3070756965127,-0.707075696512691,14.79587176,-0.48879606348731
792,"Turkey",35,2,8.8,0.94665604023932,8.33057315410602,0.469426845893985,7.316629599,1.01394355510602
804,"Ukraine",35,2,10.94,0.963934254099542,10.545440739849,0.394559260151009,11.01887933,-0.473438590151011
826,"United Kingdom",35,2,13.83,1.03318326127442,14.2889245034252,-0.458924503425163,14.52956804,-0.240643536574837
